DATASET,SIZE,DIM,SOURCE,TARGET,SPLIT,MEASURE,METHOD,mean,iqr,cilo,cihi,whishi,whislo,q1,med,q3
orkut,251-255,32,node2vec,RESCAL,test,Hit@10,transformed,0.10914902290076335,0.112986,0.06414753673229306,0.09514446326770692,0.303318,0.006547,0.040776,0.079646,0.153762
orkut,251-255,32,deepWalk,RESCAL,test,Hit@10,source,0.04685857251908397,0.029304500000000004,0.031413256697037525,0.03945274330296247,0.092857,0.004902,0.0258175,0.035433,0.055122000000000004
orkut,251-255,32,deepWalk,RESCAL,test,Hit@10,source2target,0.25320032824427474,0.201376,0.17029394458607483,0.2255400554139252,0.609656,0.017544,0.14235799999999998,0.197917,0.343734
orkut,251-255,32,node2vec,RESCAL,test,Hit@10,target,0.11960722900763358,0.08784499999999998,0.06665416634138994,0.09075383365861005,0.267677,0.006579,0.0499725,0.078704,0.13781749999999998
orkut,251-255,32,node2vec,RESCAL,test,Hit@3,source,0.026013381679389314,0.0219585,0.01422891880707395,0.02025308119292605,0.063953,0.0,0.0093465,0.017241,0.031305
orkut,251-255,32,deepWalk,RESCAL,test,Hit@10,transformed,0.05183289312977099,0.026800499999999998,0.03887673422542457,0.04622926577457543,0.090476,0.004808,0.027783000000000002,0.042553,0.0545835
orkut,251-255,32,deepWalk,RESCAL,test,Hit@10,target,0.11960722900763358,0.08784499999999998,0.06665416634138994,0.09075383365861005,0.267677,0.006579,0.0499725,0.078704,0.13781749999999998
orkut,251-255,32,node2vec,RESCAL,test,Hit@3,source2target,0.10880770229007634,0.0918215,0.07976170372492386,0.10495229627507613,0.270833,0.0,0.053886500000000004,0.092357,0.145708
orkut,251-255,32,node2vec,RESCAL,test,Hit@3,transformed,0.05260095419847328,0.0548275,0.02309122756084646,0.03813277243915354,0.133929,0.000539,0.012531500000000001,0.030612,0.067359
orkut,251-255,32,deepWalk,RESCAL,test,Hit@3,source,0.015890725190839696,0.014989499999999998,0.008252867247700663,0.012365132752299338,0.037791,0.0,0.0056500000000000005,0.010309,0.020639499999999998
orkut,251-255,32,deepWalk,RESCAL,test,Hit@3,source2target,0.1145466717557252,0.1064435,0.07260798151243372,0.10181001848756627,0.307428,0.008333,0.0518315,0.087209,0.158275
orkut,251-255,32,node2vec,RESCAL,test,Hit@3,target,0.05595623664122137,0.0602605,0.02364897460089167,0.040181025399108325,0.16129,0.0,0.016425500000000003,0.031915,0.076686
orkut,251-255,32,node2vec,RESCAL,test,Hit@1,source,0.01187025954198473,0.012781,0.004270810586934998,0.007777189413065002,0.029703,0.0,0.0025335,0.006024,0.0153145
orkut,251-255,32,deepWalk,RESCAL,test,Hit@3,transformed,0.020101687022900765,0.0146675,0.007247036482581104,0.011270963517418896,0.041532,0.0,0.005093,0.009259,0.0197605
orkut,251-255,32,node2vec,RESCAL,test,Hit@1,source2target,0.05210903816793892,0.05328200000000001,0.03042722617111889,0.045044773828881106,0.149946,0.0,0.019091,0.037736,0.072373
orkut,251-255,32,deepWalk,RESCAL,test,Hit@3,target,0.05595623664122137,0.0602605,0.02364897460089167,0.040181025399108325,0.16129,0.0,0.016425500000000003,0.031915,0.076686
orkut,251-255,32,deepWalk,RESCAL,test,Hit@1,source,0.005118045801526717,0.006712,0.0010873046443555046,0.002928695355644495,0.016529,0.0,0.0,0.002008,0.006712
orkut,251-255,32,node2vec,RESCAL,test,Hit@1,transformed,0.026866847328244275,0.027634500000000003,0.004274333163653485,0.011855666836346514,0.065549,0.0,0.0032705,0.008065,0.030905000000000002
orkut,251-255,32,node2vec,RESCAL,test,Hit@1,target,0.02685390076335878,0.029261500000000003,0.008332155073124046,0.016359844926875953,0.075823,0.0,0.005377,0.012346,0.0346385
orkut,251-255,32,deepWalk,RESCAL,test,Hit@1,source2target,0.04873291603053435,0.04887450000000001,0.030332809719987055,0.04374119028001294,0.129458,0.0,0.0180195,0.037037,0.06689400000000001
orkut,251-255,32,deepWalk,RESCAL,test,Hit@1,transformed,0.012223251908396947,0.0078445,0.0009319578788210302,0.003084042121178969,0.019481,0.0,0.0,0.002008,0.0078445
orkut,251-255,32,deepWalk,RESCAL,test,Hit@1,target,0.02685390076335878,0.029261500000000003,0.008332155073124046,0.016359844926875953,0.075823,0.0,0.005377,0.012346,0.0346385
lj,61-65,32,node2vec,TransE,test,MRR,source,0.09470838181818182,0.038108500000000003,0.08681623896298717,0.09488376103701283,0.167092,0.039995,0.07190624999999999,0.09085,0.11001475
lj,61-65,32,node2vec,TransE,test,MRR,source2target,0.20520720454545457,0.09351150000000003,0.17049136585111913,0.19028763414888084,0.372332,0.06139,0.13925875,0.18038949999999998,0.23277025
lj,61-65,32,node2vec,TransE,test,MRR,transformed,0.19770858636363636,0.08636949999999999,0.1715388421117,0.18982315788829995,0.345006,0.049422,0.135445,0.18068099999999998,0.2218145
lj,61-65,32,node2vec,TransE,test,MRR,target,0.20574106363636366,0.0871905,0.1686029397720281,0.1870610602279719,0.350033,0.058692,0.14599975,0.177832,0.23319025000000002
lj,61-65,32,node2vec,TransE,test,MR,source,27.420179322727275,4.321416249999995,26.972056776100764,27.886895223899238,35.048386,19.085434,25.545689000000003,27.429476,29.867105249999998
lj,61-65,32,node2vec,TransE,test,MR,source2target,20.68618325909091,6.144070750000001,20.164994930225536,21.465687069774464,32.933334,11.304054,18.138257,20.815341,24.28232775
lj,61-65,32,node2vec,TransE,test,MR,transformed,21.622814527272723,4.987299500000002,21.168429447996807,22.22423455200319,31.5,12.881757,19.6254455,21.696331999999998,24.612745000000004
lj,61-65,32,node2vec,TransE,test,MR,target,20.6728597,6.056283499999999,20.273163156070073,21.55527084392993,31.625,11.331081,18.19318275,20.914217,24.249466249999998
lj,61-65,32,node2vec,TransE,test,Hit@10,source,0.20506561818181818,0.10197024999999998,0.18616051242152123,0.20774748757847875,0.4,0.035714,0.15133950000000002,0.196954,0.25330975
lj,61-65,32,node2vec,TransE,test,Hit@10,source2target,0.3931941318181818,0.1815005,0.3574772848944895,0.3959007151055105,0.632075,0.1,0.284598,0.376689,0.4660985
lj,61-65,32,node2vec,TransE,test,Hit@10,transformed,0.3784578,0.12038375000000001,0.35722495489222894,0.38271004510777107,0.592593,0.125,0.3022725,0.3699675,0.42265625
lj,61-65,32,node2vec,TransE,test,Hit@10,target,0.39367307272727275,0.16775374999999998,0.36129236983710217,0.39680563016289777,0.632075,0.1,0.289221,0.37904899999999997,0.45697475
lj,61-65,32,node2vec,TransE,test,Hit@3,source,0.07507541818181819,0.06985675,0.06403470643498574,0.07882329356501427,0.194444,0.0,0.03540625,0.071429,0.105263
lj,61-65,32,node2vec,TransE,test,Hit@3,source2target,0.20842527272727274,0.1182995,0.17260707145917314,0.19765092854082683,0.40678,0.0,0.128024,0.185129,0.2463235
lj,61-65,32,node2vec,TransE,test,Hit@3,transformed,0.1952846090909091,0.119047,0.16108994904881413,0.1862920509511859,0.416107,0.0,0.119048,0.173691,0.238095
lj,61-65,32,node2vec,TransE,test,Hit@3,target,0.2071648,0.119201,0.17039714824453953,0.19563185175546052,0.40678,0.0,0.125,0.18301450000000002,0.244201
lj,61-65,32,node2vec,TransE,test,Hit@1,source,0.024159831818181817,0.035714,0.01621969529958208,0.02378030470041792,0.088235,0.0,0.0,0.02,0.035714
lj,61-65,32,node2vec,TransE,test,Hit@1,source2target,0.10700679545454544,0.09403800000000001,0.06981863615338801,0.08972636384661198,0.264706,0.0,0.0396155,0.0797725,0.1336535
lj,61-65,32,node2vec,TransE,test,Hit@1,transformed,0.1035779,0.08112425,0.0741245485637879,0.09129845143621208,0.236842,0.0,0.04959675000000001,0.0827115,0.130721
lj,61-65,32,node2vec,TransE,test,Hit@1,target,0.10800911363636365,0.08787800000000001,0.06932816832437347,0.08793183167562654,0.264706,0.0,0.045455,0.07863,0.133333
lj,61-65,32,node2vec,DistMult,test,MRR,source,0.08561777727272729,0.03360425000000001,0.07158551102567567,0.07869948897432433,0.133268,0.031507,0.059314,0.0751425,0.09291825000000001
lj,61-65,32,node2vec,DistMult,test,MRR,source2target,0.08565296363636364,0.033841500000000004,0.07150089826064869,0.07866510173935133,0.133285,0.031507,0.059314,0.07508300000000001,0.0931555
lj,61-65,32,node2vec,DistMult,test,MRR,transformed,0.11395705454545454,0.07219224999999999,0.09586699521171682,0.11115000478828319,0.222729,0.027803,0.0707315,0.1035085,0.14292375
lj,61-65,32,node2vec,DistMult,test,MRR,target,0.06809889545454545,0.02296025000000001,0.0628246718094369,0.06768532819056311,0.108974,0.031076,0.054071749999999995,0.06525500000000001,0.077032
lj,61-65,32,node2vec,DistMult,test,MR,source,27.15327890909091,6.946391250000001,27.15721930401756,28.627761695982443,39.075001,14.233443,23.83526525,27.8924905,30.7816565
lj,61-65,32,node2vec,DistMult,test,MR,source2target,27.15029365454545,6.959267749999999,27.155856334496505,28.629124665503497,39.075001,14.230132,23.840244000000002,27.8924905,30.79951175
lj,61-65,32,node2vec,DistMult,test,MR,transformed,29.676859009090908,8.405840000000005,29.42150106101358,31.201006938986417,44.452381,13.161064,25.727565,30.311253999999998,34.133405
lj,61-65,32,node2vec,DistMult,test,MR,target,29.011014640909092,5.141683499999999,28.645042497560866,29.733530502439137,38.526314,20.607384,26.8019885,29.1892865,31.943672
lj,61-65,32,node2vec,DistMult,test,Hit@10,source,0.21135117272727275,0.11901024999999998,0.1908173390134706,0.2160116609865294,0.441176,0.0,0.14600849999999999,0.2034145,0.26501874999999997
lj,61-65,32,node2vec,DistMult,test,Hit@10,source2target,0.21134508181818185,0.12053250000000004,0.1901557097971909,0.21567229020280906,0.441176,0.0,0.14600849999999999,0.20291399999999998,0.26654100000000003
lj,61-65,32,node2vec,DistMult,test,Hit@10,transformed,0.24775508181818182,0.16953125000000002,0.2231152225669842,0.25900477743301575,0.563609,0.02381,0.15625,0.24106,0.32578125
lj,61-65,32,node2vec,DistMult,test,Hit@10,target,0.1766934227272727,0.09564675,0.16125635096587618,0.1815046490341238,0.352941,0.0,0.117647,0.1713805,0.21329375
lj,61-65,32,node2vec,DistMult,test,Hit@3,source,0.06052467272727273,0.06448775,0.04031701174765147,0.05396898825234854,0.15625,0.0,0.017391749999999997,0.047143000000000004,0.0818795
lj,61-65,32,node2vec,DistMult,test,Hit@3,source2target,0.060689954545454554,0.06362974999999998,0.042074330514324444,0.05554466948567557,0.15625,0.0,0.018249750000000002,0.048809500000000006,0.0818795
lj,61-65,32,node2vec,DistMult,test,Hit@3,transformed,0.10552296363636364,0.09045200000000002,0.09042571202435455,0.10957428797564546,0.238411,0.0,0.05240499999999999,0.1,0.142857
lj,61-65,32,node2vec,DistMult,test,Hit@3,target,0.03888466818181818,0.059355,0.0270503101446686,0.0396156898553314,0.147059,0.0,0.0,0.033333,0.059355
lj,61-65,32,node2vec,DistMult,test,Hit@1,source,0.011275340909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,node2vec,DistMult,test,Hit@1,source2target,0.011282122727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,node2vec,DistMult,test,Hit@1,transformed,0.03512936363636364,0.051389000000000004,0.016299506293056605,0.027178493706943398,0.124161,0.0,0.0,0.021739,0.051389000000000004
lj,61-65,32,node2vec,DistMult,test,Hit@1,target,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,node2vec,SimplE,test,MRR,source,0.08561777727272729,0.03360425000000001,0.07158551102567567,0.07869948897432433,0.133268,0.031507,0.059314,0.0751425,0.09291825000000001
lj,61-65,32,node2vec,SimplE,test,MRR,source2target,0.08562560454545456,0.033841500000000004,0.07133689826064868,0.07850110173935132,0.133285,0.031507,0.059314,0.074919,0.0931555
lj,61-65,32,node2vec,SimplE,test,MRR,transformed,0.11483255454545455,0.0676365,0.09538721851739328,0.10970578148260672,0.237189,0.031632,0.07237975,0.1025465,0.14001625
lj,61-65,32,node2vec,SimplE,test,MRR,target,0.06695556363636364,0.023783750000000006,0.061479004846318956,0.06651399515368103,0.110788,0.028754,0.05208499999999999,0.0639965,0.07586875
lj,61-65,32,node2vec,SimplE,test,MR,source,27.15327890909091,6.946391250000001,27.15721930401756,28.627761695982443,39.075001,14.233443,23.83526525,27.8924905,30.7816565
lj,61-65,32,node2vec,SimplE,test,MR,source2target,27.151731827272727,6.964246500000002,27.155329336903762,28.62965166309624,39.075001,14.230132,23.83526525,27.8924905,30.79951175
lj,61-65,32,node2vec,SimplE,test,MR,transformed,29.519686604545456,8.486189000000003,29.07815666930798,30.87467233069202,44.323532,13.380054,25.362762249999996,29.9764145,33.84895125
lj,61-65,32,node2vec,SimplE,test,MR,target,29.19692392727273,5.697399500000003,28.844834804390192,30.05096719560981,39.464287,21.442568,26.59919225,29.447901,32.296591750000005
lj,61-65,32,deepWalk,TransE,test,MRR,source,0.07197828181818182,0.027108,0.06543863505015039,0.07117736494984962,0.122406,0.03261,0.055095,0.06830800000000001,0.082203
lj,61-65,32,node2vec,SimplE,test,Hit@10,source,0.21135117272727275,0.11901024999999998,0.1908173390134706,0.2160116609865294,0.441176,0.0,0.14600849999999999,0.2034145,0.26501874999999997
lj,61-65,32,deepWalk,TransE,test,MRR,source2target,0.20479618181818182,0.09408875,0.17049026429743386,0.1904087357025661,0.362273,0.061275,0.13838325,0.18044949999999998,0.232472
lj,61-65,32,node2vec,SimplE,test,Hit@10,source2target,0.21130845,0.12053250000000004,0.1901557097971909,0.21567229020280906,0.441176,0.0,0.14600849999999999,0.20291399999999998,0.26654100000000003
lj,61-65,32,node2vec,SimplE,test,Hit@10,transformed,0.25087689545454545,0.15022049999999998,0.22484025345105196,0.25664174654894806,0.539683,0.035714,0.166667,0.240741,0.3168875
lj,61-65,32,deepWalk,TransE,test,MRR,transformed,0.1966128590909091,0.08357149999999999,0.16701650867248205,0.18470849132751796,0.340524,0.067745,0.1374225,0.1758625,0.220994
lj,61-65,32,deepWalk,TransE,test,MRR,target,0.20574106363636366,0.0871905,0.1686029397720281,0.1870610602279719,0.350033,0.058692,0.14599975,0.177832,0.23319025000000002
lj,61-65,32,deepWalk,TransE,test,MR,source,30.54700049090909,4.343180499999999,30.274131543766774,31.193577456233225,38.184212,22.533112,28.6568195,30.7338545,33.0
lj,61-65,32,node2vec,SimplE,test,Hit@10,target,0.17248512727272727,0.09728674999999999,0.15436125798528916,0.17495674201471084,0.352649,0.0,0.11349225,0.164659,0.210779
lj,61-65,32,node2vec,SimplE,test,Hit@3,source,0.06052467272727273,0.06448775,0.04031701174765147,0.05396898825234854,0.15625,0.0,0.017391749999999997,0.047143000000000004,0.0818795
lj,61-65,32,deepWalk,TransE,test,MR,source2target,20.681825568181818,6.116392749999999,20.076542629321075,21.371375370678926,32.65625,11.277027,18.14446125,20.723959,24.260854
lj,61-65,32,deepWalk,TransE,test,MR,transformed,21.759300336363637,5.642512499999999,21.327556059222804,22.5220689407772,33.340912,12.088235,19.2851195,21.9248125,24.927632
lj,61-65,32,node2vec,SimplE,test,Hit@3,source2target,0.060596859090909096,0.06362974999999998,0.04040783051432444,0.053878169485675566,0.15625,0.0,0.018249750000000002,0.047143000000000004,0.0818795
lj,61-65,32,deepWalk,DistMult,test,MRR,source,0.09329386818181819,0.0368955,0.08084613425899453,0.08865686574100548,0.156062,0.028069,0.065836,0.08475150000000001,0.1027315
lj,61-65,32,node2vec,SimplE,test,Hit@3,transformed,0.10448969545454545,0.092447,0.08932154251443312,0.10889245748556688,0.259494,0.0,0.051724,0.099107,0.144171
lj,61-65,32,deepWalk,TransE,test,MR,target,20.6728597,6.056283499999999,20.273163156070073,21.55527084392993,31.625,11.331081,18.19318275,20.914217,24.249466249999998
lj,61-65,32,deepWalk,DistMult,test,MRR,source2target,0.09333082727272726,0.03697425,0.08087479862044498,0.08870220137955499,0.156074,0.028052,0.06575725,0.08478849999999999,0.1027315
lj,61-65,32,deepWalk,TransE,test,Hit@10,source,0.1426351909090909,0.078571,0.1268298084892049,0.14346319151079512,0.289474,0.0,0.1,0.1351465,0.178571
lj,61-65,32,deepWalk,DistMult,test,MRR,transformed,0.12278518181818182,0.07228875000000001,0.10612178074670056,0.12142521925329944,0.247886,0.025064,0.08126275,0.1137735,0.1535515
lj,61-65,32,node2vec,SimplE,test,Hit@3,target,0.037059168181818175,0.055556,0.025369431933235764,0.037130568066764236,0.133333,0.0,0.0,0.03125,0.055556
lj,61-65,32,node2vec,SimplE,test,Hit@1,source,0.011275340909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,deepWalk,DistMult,test,MRR,target,0.06809889545454545,0.02296025000000001,0.0628246718094369,0.06768532819056311,0.108974,0.031076,0.054071749999999995,0.06525500000000001,0.077032
lj,61-65,32,deepWalk,TransE,test,Hit@10,source2target,0.3920525318181818,0.18057925000000002,0.35757479863434666,0.39580320136565333,0.632075,0.1,0.28493775,0.376689,0.465517
lj,61-65,32,deepWalk,TransE,test,Hit@10,transformed,0.37443851363636366,0.12611449999999996,0.3470403585669246,0.37373864143307545,0.608696,0.136364,0.29632125,0.36038950000000003,0.42243574999999994
lj,61-65,32,deepWalk,TransE,test,Hit@10,target,0.39367307272727275,0.16775374999999998,0.36129236983710217,0.39680563016289777,0.632075,0.1,0.289221,0.37904899999999997,0.45697475
lj,61-65,32,node2vec,SimplE,test,Hit@1,source2target,0.011275340909090908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,node2vec,SimplE,test,Hit@1,transformed,0.03608711363636364,0.047721,0.019948761813052485,0.030051238186947517,0.114865,0.0,0.0,0.025,0.047721
lj,61-65,32,deepWalk,TransE,test,Hit@3,source,0.04472832272727272,0.046093499999999996,0.03083503167640944,0.040592968323590564,0.126582,0.0,0.0164065,0.035714,0.0625
lj,61-65,32,deepWalk,DistMult,test,MR,source,26.24716091363636,7.350897999999997,25.366009515968734,26.922185484031267,39.34375,12.075397,22.74305525,26.1440975,30.09395325
lj,61-65,32,node2vec,SimplE,test,Hit@1,target,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lj,61-65,32,deepWalk,TransE,test,Hit@3,source2target,0.20802081363636366,0.121976,0.1663744162194608,0.19219658378053917,0.424528,0.0,0.128024,0.1792855,0.25
lj,61-65,32,deepWalk,TransE,test,Hit@3,transformed,0.1953740136363636,0.11389049999999998,0.15897326136856843,0.18308373863143157,0.388889,0.033333,0.117647,0.1710285,0.23153749999999998
lj,61-65,32,deepWalk,DistMult,test,MR,source2target,26.243071468181817,7.359912750000003,25.380680310284742,26.93876468971526,39.3125,12.075397,22.760185,26.1597225,30.120097750000003
lj,61-65,32,deepWalk,TransE,test,Hit@3,target,0.2071648,0.119201,0.17039714824453953,0.19563185175546052,0.40678,0.0,0.125,0.18301450000000002,0.244201
